"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Minoria";"";""
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Oposição";"";"Não"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"GOV.";"";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Republican";"";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"Maioria";"";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2278161-55";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-55";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião pelo não atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 302; não: 130; total: 432.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Minoria";"";""
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";""
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Oposição";"";""
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Podemos";"";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Maioria";"";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"GOV.";"";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Republican";"";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2278161-51";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2278161-51";"PLEN";"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 285; não: 126; abstenção: 1; total: 412.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
